year,geo_id,state,county,hbi,margin-pct-pt-chg,shift_direction
2024,01001,Alabama,"Autauga County, AL",76.09904,1.561076332,shift R
2024,01003,Alabama,"Baldwin County, AL",74.92439,4.077761902,shift R
2024,01007,Alabama,"Bibb County, AL",66.96523,6.584039187,shift R
2024,01009,Alabama,"Blount County, AL",63.10878,0.8677049752,shift R
2024,01015,Alabama,"Calhoun County, AL",64.55765,5.518290026,shift R
2024,01031,Alabama,"Coffee County, AL",68.13806,4.697976283,shift R
2024,01033,Alabama,"Colbert County, AL",73.86771,4.785719154,shift R
2024,01043,Alabama,"Cullman County, AL",61.44686,2.871317407,shift R
2024,01049,Alabama,"DeKalb County, AL",66.39212,3.935322734,shift R
2024,01051,Alabama,"Elmore County, AL",74.20055,3.500973154,shift R
2024,01055,Alabama,"Etowah County, AL",61.94313,5.299510878,shift R
2024,01069,Alabama,"Houston County, AL",68.95066,4.738283195,shift R
2024,01073,Alabama,"Jefferson County, AL",56.42965,2.749584324,shift R
2024,01077,Alabama,"Lauderdale County, AL",74.47385,6.648252896,shift R
2024,01081,Alabama,"Lee County, AL",83.72829,7.42456598,shift R
2024,01083,Alabama,"Limestone County, AL",48.87652,0.9486504378,shift R
2024,01089,Alabama,"Madison County, AL",65.02456,0.957296293,shift R
2024,01095,Alabama,"Marshall County, AL",61.18057,2.61770495,shift R
2024,01101,Alabama,"Montgomery County, AL",65.95814,0.8889679361,shift R
2024,01103,Alabama,"Morgan County, AL",65.86122,3.157266697,shift R
2024,01115,Alabama,"St. Clair County, AL",50.88643,0.01695726966,shift R
2024,01117,Alabama,"Shelby County, AL",58.22249,0.1695149368,shift R
2024,01121,Alabama,"Talladega County, AL",53.21911,8.092007151,shift R
2024,01123,Alabama,"Tallapoosa County, AL",77.25332,5.970177144,shift R
2024,01125,Alabama,"Tuscaloosa County, AL",82.84394,5.349016624,shift R
2024,01127,Alabama,"Walker County, AL",55.50307,3.810797104,shift R
2024,01133,Alabama,"Winston County, AL",63.20204,1.783530735,shift R
2024,04005,Arizona,"Coconino County, AZ",86.48712,4.127677748,shift R
2024,04007,Arizona,"Gila County, AZ",75.67522,3.547547622,shift R
2024,04013,Arizona,"Maricopa County, AZ",62.77931,5.729770972,shift R
2024,04015,Arizona,"Mohave County, AZ",82.65072,4.535710654,shift R
2024,04019,Arizona,"Pima County, AZ",68.58819,4.065333061,shift R
2024,04021,Arizona,"Pinal County, AZ",56.9916,4.888774928,shift R
2024,04025,Arizona,"Yavapai County, AZ",83.01066,4.734432467,shift R
2024,04027,Arizona,"Yuma County, AZ",83.30921,17.98691214,shift R
2024,05005,Arkansas,"Baxter County, AR",65.2628,3.52320946,shift R
2024,05007,Arkansas,"Benton County, AR",80.85261,0.3736454339,shift R
2024,05009,Arkansas,"Boone County, AR",64.412,3.090678527,shift R
2024,05015,Arkansas,"Carroll County, AR",68.20362,2.428061295,shift R
2024,05023,Arkansas,"Cleburne County, AR",64.36522,1.916717708,shift R
2024,05031,Arkansas,"Craighead County, AR",69.96783,1.932402668,shift R
2024,05033,Arkansas,"Crawford County, AR",70.6003,1.421224225,shift R
2024,05045,Arkansas,"Faulkner County, AR",70.6309,2.709214166,shift R
2024,05051,Arkansas,"Garland County, AR",68.95175,2.278479517,shift R
2024,05053,Arkansas,"Grant County, AR",47.36456,1.475812052,shift R
2024,05055,Arkansas,"Greene County, AR",63.49803,1.415815781,shift R
2024,05059,Arkansas,"Hot Spring County, AR",55.31415,3.193812218,shift R
2024,05069,Arkansas,"Jefferson County, AR",46.48063,1.46965436,shift R
2024,05083,Arkansas,"Logan County, AR",51.50287,2.67055392,shift R
2024,05085,Arkansas,"Lonoke County, AR",67.18638,0.8406513931,shift R
2024,05113,Arkansas,"Polk County, AR",49.42955,2.295344164,shift R
2024,05115,Arkansas,"Pope County, AR",71.34183,1.754439033,shift R
2024,05119,Arkansas,"Pulaski County, AR",72.5668,-0.03845178002,shift D
2024,05125,Arkansas,"Saline County, AR",70.12121,-1.103047539,shift D
2024,05131,Arkansas,"Sebastian County, AR",73.32691,2.15103329,shift R
2024,05135,Arkansas,"Sharp County, AR",49.44292,2.668011459,shift R
2024,05139,Arkansas,"Union County, AR",62.35432,4.006211711,shift R
2024,05141,Arkansas,"Van Buren County, AR",54.69043,3.219168193,shift R
2024,05143,Arkansas,"Washington County, AR",80.00775,2.524647999,shift R
2024,05145,Arkansas,"White County, AR",63.87077,2.096383243,shift R
2024,06001,California,"Alameda County, CA",71.41998,10.44797698,shift R
2024,06005,California,"Amador County, CA",65.97471,3.441243436,shift R
2024,06007,California,"Butte County, CA",60.04541,3.326528182,shift R
2024,06013,California,"Contra Costa County, CA",69.32453,7.272098934,shift R
2024,06017,California,"El Dorado County, CA",65.41092,3.40939521,shift R
2024,06019,California,"Fresno County, CA",73.71065,13.62949918,shift R
2024,06021,California,"Glenn County, CA",63.13557,7.648012312,shift R
2024,06023,California,"Humboldt County, CA",78.7225,14.7488615,shift R
2024,06025,California,"Imperial County, CA",88.14236,24.37321231,shift R
2024,06029,California,"Kern County, CA",78.56263,15.49778413,shift R
2024,06033,California,"Lake County, CA",60.32812,24.54627398,shift R
2024,06037,California,"Los Angeles County, CA",74.58854,11.1186236,shift R
2024,06039,California,"Madera County, CA",68.67291,8.893572951,shift R
2024,06041,California,"Marin County, CA",73.12557,4.951908163,shift R
2024,06047,California,"Merced County, CA",76.81666,17.2654684,shift R
2024,06053,California,"Monterey County, CA",78.24464,11.03030308,shift R
2024,06055,California,"Napa County, CA",70.24889,6.218750795,shift R
2024,06057,California,"Nevada County, CA",69.07566,8.210703441,shift R
2024,06059,California,"Orange County, CA",85.46058,6.537509723,shift R
2024,06061,California,"Placer County, CA",67.46911,2.846431944,shift R
2024,06065,California,"Riverside County, CA",77.54927,10.34543824,shift R
2024,06067,California,"Sacramento County, CA",71.48381,9.523193727,shift R
2024,06069,California,"San Benito County, CA",70.23164,11.81380436,shift R
2024,06071,California,"San Bernardino County, CA",78.7249,13.60909588,shift R
2024,06073,California,"San Diego County, CA",80.59991,6.00903671,shift R
2024,06075,California,"San Francisco County, CA",61.36787,7.369397856,shift R
2024,06077,California,"San Joaquin County, CA",68.86937,19.03512062,shift R
2024,06079,California,"San Luis Obispo County, CA",81.85516,-1.05085277,shift D
2024,06081,California,"San Mateo County, CA",72.05779,7.553404006,shift R
2024,06083,California,"Santa Barbara County, CA",84.5381,5.829912182,shift R
2024,06085,California,"Santa Clara County, CA",77.28136,7.376868467,shift R
2024,06087,California,"Santa Cruz County, CA",74.34992,6.306128216,shift R
2024,06089,California,"Shasta County, CA",76.72789,2.628988123,shift R
2024,06095,California,"Solano County, CA",63.13636,7.142104473,shift R
2024,06097,California,"Sonoma County, CA",70.55112,10.31223839,shift R
2024,06099,California,"Stanislaus County, CA",76.08964,12.44349803,shift R
2024,06107,California,"Tulare County, CA",78.97723,13.26254806,shift R
2024,06111,California,"Ventura County, CA",80.25862,6.589704512,shift R
2024,06113,California,"Yolo County, CA",73.91121,13.78908443,shift R
2024,08001,Colorado,"Adams County, CO",62.67099,7.213251673,shift R
2024,08005,Colorado,"Arapahoe County, CO",67.36916,4.514679837,shift R
2024,08013,Colorado,"Boulder County, CO",65.31922,1.522011845,shift R
2024,08014,Colorado,"Broomfield County, CO",62.19273,-1.132317861,shift D
2024,08015,Colorado,"Chaffee County, CO",69.47504,-6.735141723,shift D
2024,08031,Colorado,"Denver County, CO",61.16904,5.545254402,shift R
2024,08035,Colorado,"Douglas County, CO",69.61916,-0.003218337409,shift D
2024,08037,Colorado,"Eagle County, CO",86.2878,5.126111613,shift R
2024,08039,Colorado,"Elbert County, CO",58.08362,0.9091856554,shift R
2024,08043,Colorado,"Fremont County, CO",65.07096,-1.720724768,shift D
2024,08045,Colorado,"Garfield County, CO",88.629,0.6481015888,shift R
2024,08049,Colorado,"Grand County, CO",81.11776,-1.006019222,shift D
2024,08059,Colorado,"Jefferson County, CO",67.36071,-0.9130633023,shift D
2024,08067,Colorado,"La Plata County, CO",83.64059,-1.059019997,shift D
2024,08069,Colorado,"Larimer County, CO",64.72595,-2.150975286,shift D
2024,08073,Colorado,"Lincoln County, CO",61.52831,1.802742796,shift R
2024,08075,Colorado,"Logan County, CO",58.289,1.076400559,shift R
2024,08077,Colorado,"Mesa County, CO",86.3461,-3.611631383,shift D
2024,08085,Colorado,"Montrose County, CO",76.89742,-3.799541048,shift D
2024,08087,Colorado,"Morgan County, CO",53.80856,6.362939384,shift R
2024,08093,Colorado,"Park County, CO",72.15507,-0.8603552919,shift D
2024,08101,Colorado,"Pueblo County, CO",67.09334,6.954641815,shift R
2024,08107,Colorado,"Routt County, CO",82.53212,-0.05300379998,shift D
2024,08117,Colorado,"Summit County, CO",77.61661,2.287839227,shift R
2024,08123,Colorado,"Weld County, CO",64.78895,2.889814093,shift R
2024,10001,Delaware,"Kent County, DE",76.23916,2.069905131,shift R
2024,10003,Delaware,"New Castle County, DE",75.81028,4.527835678,shift R
2024,12001,Florida,"Alachua County, FL",81.80017,6.199854562,shift R
2024,12003,Florida,"Baker County, FL",62.50854,2.786849197,shift R
2024,12005,Florida,"Bay County, FL",63.93836,3.89757754,shift R
2024,12009,Florida,"Brevard County, FL",74.23901,4.298008664,shift R
2024,12011,Florida,"Broward County, FL",61.73126,12.8289178,shift R
2024,12015,Florida,"Charlotte County, FL",56.44701,7.556547654,shift R
2024,12017,Florida,"Citrus County, FL",66.71165,4.783270086,shift R
2024,12019,Florida,"Clay County, FL",51.2431,2.075024905,shift R
2024,12021,Florida,"Collier County, FL",70.92143,8.271984978,shift R
2024,12027,Florida,"DeSoto County, FL",52.42931,10.85260811,shift R
2024,12031,Florida,"Duval County, FL",56.90848,5.275041586,shift R
2024,12033,Florida,"Escambia County, FL",73.77637,4.330100531,shift R
2024,12035,Florida,"Flagler County, FL",71.21615,7.442018346,shift R
2024,12045,Florida,"Gulf County, FL",60.97558,3.520896327,shift R
2024,12051,Florida,"Hendry County, FL",57.269,15.27661239,shift R
2024,12053,Florida,"Hernando County, FL",80.21792,6.831003952,shift R
2024,12055,Florida,"Highlands County, FL",64.40735,6.317918082,shift R
2024,12057,Florida,"Hillsborough County, FL",68.16943,9.90465687,shift R
2024,12061,Florida,"Indian River County, FL",64.87069,5.718019464,shift R
2024,12063,Florida,"Jackson County, FL",62.79333,7.107519779,shift R
2024,12069,Florida,"Lake County, FL",60.61451,4.600446409,shift R
2024,12071,Florida,"Lee County, FL",62.86437,9.146195877,shift R
2024,12073,Florida,"Leon County, FL",69.952,6.645564259,shift R
2024,12081,Florida,"Manatee County, FL",57.93715,7.408535509,shift R
2024,12083,Florida,"Marion County, FL",70.82824,5.753349379,shift R
2024,12085,Florida,"Martin County, FL",62.30823,6.430602392,shift R
2024,12086,Florida,"Miami-Dade County, FL",71.20493,18.74999422,shift R
2024,12087,Florida,"Monroe County, FL",74.37461,10.34853655,shift R
2024,12089,Florida,"Nassau County, FL",79.51803,0.8872106387,shift R
2024,12091,Florida,"Okaloosa County, FL",63.34713,3.238191567,shift R
2024,12093,Florida,"Okeechobee County, FL",57.97588,9.415685985,shift R
2024,12095,Florida,"Orange County, FL",65.12484,9.461501659,shift R
2024,12097,Florida,"Osceola County, FL",58.79733,15.2202431,shift R
2024,12099,Florida,"Palm Beach County, FL",65.43165,12.01326176,shift R
2024,12101,Florida,"Pasco County, FL",64.02731,5.044095836,shift R
2024,12103,Florida,"Pinellas County, FL",60.70005,5.449709159,shift R
2024,12105,Florida,"Polk County, FL",57.02963,6.214940793,shift R
2024,12107,Florida,"Putnam County, FL",60.29132,6.605446752,shift R
2024,12109,Florida,"St. Johns County, FL",57.56243,4.753732689,shift R
2024,12111,Florida,"St. Lucie County, FL",63.07514,7.47144747,shift R
2024,12113,Florida,"Santa Rosa County, FL",69.00209,4.268403429,shift R
2024,12115,Florida,"Sarasota County, FL",57.67646,7.704642059,shift R
2024,12117,Florida,"Seminole County, FL",66.50034,6.351325774,shift R
2024,12119,Florida,"Sumter County, FL",51.87118,1.400751774,shift R
2024,12123,Florida,"Taylor County, FL",60.00978,5.847932843,shift R
2024,12127,Florida,"Volusia County, FL",62.80653,7.694655102,shift R
2024,12129,Florida,"Wakulla County, FL",62.36912,3.389936775,shift R
2024,12131,Florida,"Walton County, FL",68.02114,5.963511555,shift R
2024,13013,Georgia,"Barrow County, GA",68.28994,-2.53763444,shift D
2024,13015,Georgia,"Bartow County, GA",52.70787,0.2737432203,shift R
2024,13021,Georgia,"Bibb County, GA",59.08381,1.436396848,shift R
2024,13029,Georgia,"Bryan County, GA",72.36175,1.174655929,shift R
2024,13031,Georgia,"Bulloch County, GA",83.24522,5.257921052,shift R
2024,13035,Georgia,"Butts County, GA",59.16355,1.617233296,shift R
2024,13039,Georgia,"Camden County, GA",84.87201,4.918801772,shift R
2024,13045,Georgia,"Carroll County, GA",62.89412,2.126712831,shift R
2024,13051,Georgia,"Chatham County, GA",85.13525,0.7588893382,shift R
2024,13057,Georgia,"Cherokee County, GA",71.76047,-0.2021112385,shift D
2024,13063,Georgia,"Clayton County, GA",65.78685,1.701352571,shift R
2024,13067,Georgia,"Cobb County, GA",64.36279,-0.5601038848,shift D
2024,13073,Georgia,"Columbia County, GA",80.89018,-0.1410117396,shift D
2024,13077,Georgia,"Coweta County, GA",66.26327,-1.788562382,shift D
2024,13085,Georgia,"Dawson County, GA",67.17195,-2.599076659,shift D
2024,13089,Georgia,"DeKalb County, GA",58.26996,2.639463441,shift R
2024,13097,Georgia,"Douglas County, GA",63.15261,-6.266418184,shift D
2024,13103,Georgia,"Effingham County, GA",81.46516,-0.3378048069,shift D
2024,13113,Georgia,"Fayette County, GA",67.05694,-3.25577865,shift D
2024,13115,Georgia,"Floyd County, GA",63.93592,0.1059430625,shift R
2024,13117,Georgia,"Forsyth County, GA",77.0012,-0.08368835791,shift D
2024,13121,Georgia,"Fulton County, GA",56.4797,1.84494148,shift R
2024,13127,Georgia,"Glynn County, GA",79.52207,2.800726436,shift R
2024,13129,Georgia,"Gordon County, GA",66.18474,0.9375470859,shift R
2024,13133,Georgia,"Greene County, GA",67.99359,2.456832994,shift R
2024,13135,Georgia,"Gwinnett County, GA",76.00864,1.709134382,shift R
2024,13137,Georgia,"Habersham County, GA",81.55633,0.7225559176,shift R
2024,13139,Georgia,"Hall County, GA",69.04521,0.5361660796,shift R
2024,13143,Georgia,"Haralson County, GA",53.76178,0.5511233096,shift R
2024,13151,Georgia,"Henry County, GA",63.12431,-9.219733685,shift D
2024,13153,Georgia,"Houston County, GA",71.84624,-1.14588794,shift D
2024,13157,Georgia,"Jackson County, GA",62.49048,-2.929463453,shift D
2024,13159,Georgia,"Jasper County, GA",59.91377,5.151945545,shift R
2024,13171,Georgia,"Lamar County, GA",48.97413,4.806811945,shift R
2024,13179,Georgia,"Liberty County, GA",78.41531,6.498970603,shift R
2024,13185,Georgia,"Lowndes County, GA",72.80006,5.956367535,shift R
2024,13199,Georgia,"Meriwether County, GA",60.29055,4.842046551,shift R
2024,13207,Georgia,"Monroe County, GA",60.06527,3.86226269,shift R
2024,13217,Georgia,"Newton County, GA",59.54813,-4.225742468,shift D
2024,13223,Georgia,"Paulding County, GA",60.90681,-4.972352049,shift D
2024,13227,Georgia,"Pickens County, GA",71.99345,-0.04197455765,shift D
2024,13231,Georgia,"Pike County, GA",57.6349,2.216676166,shift R
2024,13233,Georgia,"Polk County, GA",68.86599,3.445714695,shift R
2024,13237,Georgia,"Putnam County, GA",71.13375,1.393903522,shift R
2024,13245,Georgia,"Richmond County, GA",74.14268,1.053062855,shift R
2024,13247,Georgia,"Rockdale County, GA",64.58097,-6.706392409,shift D
2024,13255,Georgia,"Spalding County, GA",61.71009,-4.181019061,shift D
2024,13275,Georgia,"Thomas County, GA",67.27211,4.677963287,shift R
2024,13277,Georgia,"Tift County, GA",59.25223,2.116239937,shift R
2024,13285,Georgia,"Troup County, GA",68.45854,2.471188942,shift R
2024,13293,Georgia,"Upson County, GA",50.03882,5.595724439,shift R
2024,13297,Georgia,"Walton County, GA",55.94954,-3.270540238,shift D
2024,13311,Georgia,"White County, GA",77.90974,2.292191647,shift R
2024,13313,Georgia,"Whitfield County, GA",76.06914,3.643232592,shift R
2024,15001,Hawaii,"Hawaii County, HI",73.38649,8.018712083,shift R
2024,15003,Hawaii,"Honolulu County, HI",63.95623,5.218404395,shift R
2024,15007,Hawaii,"Kauai County, HI",73.85775,9.250511847,shift R
2024,15009,Hawaii,"Maui County, HI",73.72823,9.574791417,shift R
2024,16001,Idaho,"Ada County, ID",65.28657,6.423119443,shift R
2024,16009,Idaho,"Benewah County, ID",70.1049,3.064611279,shift R
2024,16015,Idaho,"Boise County, ID",66.01598,7.087786773,shift R
2024,16017,Idaho,"Bonner County, ID",72.74181,9.361682932,shift R
2024,16027,Idaho,"Canyon County, ID",62.37544,6.947963327,shift R
2024,16039,Idaho,"Elmore County, ID",70.45593,3.021327406,shift R
2024,16045,Idaho,"Gem County, ID",59.39539,4.007950759,shift R
2024,16055,Idaho,"Kootenai County, ID",69.9752,8.86115681,shift R
2024,16075,Idaho,"Payette County, ID",65.10063,3.536506872,shift R
2024,16079,Idaho,"Shoshone County, ID",71.50479,7.687037643,shift R
2024,16083,Idaho,"Twin Falls County, ID",84.43243,3.568689585,shift R
2024,16087,Idaho,"Washington County, ID",65.62077,3.916879235,shift R
2024,17007,Illinois,"Boone County, IL",70.03271,0.990664672,shift R
2024,17019,Illinois,"Champaign County, IL",70.25445,-1.618724384,shift D
2024,17021,Illinois,"Christian County, IL",57.04022,2.341857594,shift R
2024,17027,Illinois,"Clinton County, IL",53.35928,0.8480622199,shift R
2024,17029,Illinois,"Coles County, IL",60.07286,1.943031171,shift R
2024,17037,Illinois,"DeKalb County, IL",75.05092,3.731042688,shift R
2024,17043,Illinois,"DuPage County, IL",66.00387,4.18183667,shift R
2024,17049,Illinois,"Effingham County, IL",55.72161,0.8723598967,shift R
2024,17051,Illinois,"Fayette County, IL",52.8935,2.962326553,shift R
2024,17053,Illinois,"Ford County, IL",49.63684,0.0187298856,shift R
2024,17063,Illinois,"Grundy County, IL",56.02318,3.654791027,shift R
2024,17073,Illinois,"Henry County, IL",53.80035,2.957065346,shift R
2024,17075,Illinois,"Iroquois County, IL",35.22399,0.4442080868,shift R
2024,17083,Illinois,"Jersey County, IL",49.71226,1.964655581,shift R
2024,17089,Illinois,"Kane County, IL",64.37887,5.131405682,shift R
2024,17091,Illinois,"Kankakee County, IL",61.99334,4.213264507,shift R
2024,17093,Illinois,"Kendall County, IL",70.11297,3.335215746,shift R
2024,17095,Illinois,"Knox County, IL",50.26771,3.807097554,shift R
2024,17097,Illinois,"Lake County, IL",64.6128,2.835363162,shift R
2024,17099,Illinois,"LaSalle County, IL",55.92785,4.312988269,shift R
2024,17103,Illinois,"Lee County, IL",54.90551,2.764771954,shift R
2024,17105,Illinois,"Livingston County, IL",50.39704,2.174802991,shift R
2024,17111,Illinois,"McHenry County, IL",66.47263,4.04188632,shift R
2024,17115,Illinois,"Macon County, IL",58.59906,1.164225656,shift R
2024,17119,Illinois,"Madison County, IL",59.57211,-0.2316456481,shift D
2024,17133,Illinois,"Monroe County, IL",59.94874,0.3490047038,shift R
2024,17135,Illinois,"Montgomery County, IL",40.74677,3.1902081,shift R
2024,17143,Illinois,"Peoria County, IL",79.48875,1.455046566,shift R
2024,17157,Illinois,"Randolph County, IL",46.49471,-0.354843715,shift D
2024,17161,Illinois,"Rock Island County, IL",57.04774,2.508433784,shift R
2024,17163,Illinois,"St. Clair County, IL",57.90306,2.678936885,shift R
2024,17167,Illinois,"Sangamon County, IL",61.68642,0.6382283541,shift R
2024,17177,Illinois,"Stephenson County, IL",57.13932,3.14912607,shift R
2024,17179,Illinois,"Tazewell County, IL",60.30345,0.9506156572,shift R
2024,17183,Illinois,"Vermilion County, IL",53.19671,2.861629718,shift R
2024,17197,Illinois,"Will County, IL",61.71658,6.694008978,shift R
2024,17201,Illinois,"Winnebago County, IL",70.7347,-1.747378167,shift D
2024,17203,Illinois,"Woodford County, IL",67.72599,0.9675221624,shift R
2024,18003,Indiana,"Allen County, IN",74.4852,1.182864211,shift R
2024,18005,Indiana,"Bartholomew County, IN",68.4961,1.224146614,shift R
2024,18011,Indiana,"Boone County, IN",56.63121,-2.406715098,shift D
2024,18013,Indiana,"Brown County, IN",65.86073,1.886352493,shift R
2024,18017,Indiana,"Cass County, IN",62.86566,5.004554323,shift R
2024,18019,Indiana,"Clark County, IN",69.95857,2.150566115,shift R
2024,18029,Indiana,"Dearborn County, IN",70.44609,2.896512323,shift R
2024,18031,Indiana,"Decatur County, IN",58.60604,0.4816687776,shift R
2024,18035,Indiana,"Delaware County, IN",65.39439,2.48556594,shift R
2024,18039,Indiana,"Elkhart County, IN",81.63241,4.228928328,shift R
2024,18043,Indiana,"Floyd County, IN",71.27011,1.417761136,shift R
2024,18047,Indiana,"Franklin County, IN",59.18034,1.536838004,shift R
2024,18053,Indiana,"Grant County, IN",61.46936,3.202331293,shift R
2024,18057,Indiana,"Hamilton County, IN",68.81987,-0.7118086388,shift D
2024,18059,Indiana,"Hancock County, IN",65.37002,-3.765687355,shift D
2024,18063,Indiana,"Hendricks County, IN",69.00547,-2.49819602,shift D
2024,18067,Indiana,"Howard County, IN",65.35874,2.710852187,shift R
2024,18079,Indiana,"Jennings County, IN",55.12061,2.032586877,shift R
2024,18081,Indiana,"Johnson County, IN",71.88423,0.2746652831,shift R
2024,18085,Indiana,"Kosciusko County, IN",73.67371,1.652530052,shift R
2024,18089,Indiana,"Lake County, IN",77.87896,9.388159196,shift R
2024,18091,Indiana,"LaPorte County, IN",66.88655,7.101020125,shift R
2024,18093,Indiana,"Lawrence County, IN",63.90731,0.5227334312,shift R
2024,18095,Indiana,"Madison County, IN",56.12436,4.332899303,shift R
2024,18097,Indiana,"Marion County, IN",67.16288,1.535351583,shift R
2024,18103,Indiana,"Miami County, IN",54.01848,1.486657406,shift R
2024,18105,Indiana,"Monroe County, IN",71.58387,0.8685668849,shift R
2024,18107,Indiana,"Montgomery County, IN",66.74601,-0.923716117,shift D
2024,18109,Indiana,"Morgan County, IN",59.70402,-0.1588219381,shift D
2024,18113,Indiana,"Noble County, IN",65.2377,1.779858369,shift R
2024,18127,Indiana,"Porter County, IN",76.26582,4.268920872,shift R
2024,18137,Indiana,"Ripley County, IN",61.8411,2.052210206,shift R
2024,18139,Indiana,"Rush County, IN",55.51733,0.1055890834,shift R
2024,18141,Indiana,"St. Joseph County, IN",70.94688,4.3534758,shift R
2024,18145,Indiana,"Shelby County, IN",65.21284,0.3209990451,shift R
2024,18157,Indiana,"Tippecanoe County, IN",88.22235,0.7421379278,shift R
2024,18159,Indiana,"Tipton County, IN",64.95205,-1.819225525,shift D
2024,18163,Indiana,"Vanderburgh County, IN",66.09587,3.095945551,shift R
2024,18173,Indiana,"Warrick County, IN",67.86475,2.420586745,shift R
2024,18177,Indiana,"Wayne County, IN",56.9741,3.346570641,shift R
2024,19013,Iowa,"Black Hawk County, IA",65.9025,7.857215161,shift R
2024,19049,Iowa,"Dallas County, IA",63.95441,2.742588021,shift R
2024,19057,Iowa,"Des Moines County, IA",60.47025,6.472111997,shift R
2024,19059,Iowa,"Dickinson County, IA",68.14763,6.228010281,shift R
2024,19099,Iowa,"Jasper County, IA",60.07315,5.997325845,shift R
2024,19101,Iowa,"Jefferson County, IA",55.21276,5.339861962,shift R
2024,19103,Iowa,"Johnson County, IA",75.00408,5.570468471,shift R
2024,19113,Iowa,"Linn County, IA",71.20484,3.836645769,shift R
2024,19121,Iowa,"Madison County, IA",47.11478,4.118050079,shift R
2024,19123,Iowa,"Mahaska County, IA",58.03391,4.060355115,shift R
2024,19125,Iowa,"Marion County, IA",58.43112,3.86481433,shift R
2024,19129,Iowa,"Mills County, IA",64.28281,1.705622264,shift R
2024,19153,Iowa,"Polk County, IA",66.80891,4.408982819,shift R
2024,19155,Iowa,"Pottawattamie County, IA",70.60894,3.126013273,shift R
2024,19163,Iowa,"Scott County, IA",63.11127,7.365395072,shift R
2024,19169,Iowa,"Story County, IA",71.79838,7.021001743,shift R
2024,19179,Iowa,"Wapello County, IA",51.1196,7.779004046,shift R
2024,19181,Iowa,"Warren County, IA",59.53273,3.848111664,shift R
2024,19183,Iowa,"Washington County, IA",61.80326,3.87136341,shift R
2024,19193,Iowa,"Woodbury County, IA",65.95185,7.321397207,shift R
2024,20045,Kansas,"Douglas County, KS",76.57632,1.037760893,shift R
2024,20059,Kansas,"Franklin County, KS",58.93868,1.435113765,shift R
2024,20155,Kansas,"Reno County, KS",58.43431,0.1905147557,shift R
2024,20169,Kansas,"Saline County, KS",63.51937,1.144171092,shift R
2024,20173,Kansas,"Sedgwick County, KS",79.56526,1.434757125,shift R
2024,21005,Kentucky,"Anderson County, KY",59.45072,1.458671598,shift R
2024,21015,Kentucky,"Boone County, KY",74.82475,1.435519593,shift R
2024,21017,Kentucky,"Bourbon County, KY",65.61742,3.500179214,shift R
2024,21029,Kentucky,"Bullitt County, KY",65.17282,2.950040481,shift R
2024,21035,Kentucky,"Calloway County, KY",67.93619,6.094695636,shift R
2024,21037,Kentucky,"Campbell County, KY",75.78154,0.9973937902,shift R
2024,21047,Kentucky,"Christian County, KY",72.98022,5.150489377,shift R
2024,21049,Kentucky,"Clark County, KY",66.24905,3.253234354,shift R
2024,21059,Kentucky,"Daviess County, KY",68.59082,4.012964274,shift R
2024,21065,Kentucky,"Estill County, KY",51.9498,5.96434805,shift R
2024,21067,Kentucky,"Fayette County, KY",70.99167,3.575287089,shift R
2024,21073,Kentucky,"Franklin County, KY",70.7741,3.89255797,shift R
2024,21079,Kentucky,"Garrard County, KY",67.1227,3.610212744,shift R
2024,21083,Kentucky,"Graves County, KY",55.61677,4.909077387,shift R
2024,21093,Kentucky,"Hardin County, KY",82.23636,5.355225515,shift R
2024,21097,Kentucky,"Harrison County, KY",60.2741,4.066079972,shift R
2024,21107,Kentucky,"Hopkins County, KY",62.26415,2.717969399,shift R
2024,21111,Kentucky,"Jefferson County, KY",65.49288,3.59081806,shift R
2024,21113,Kentucky,"Jessamine County, KY",66.71,3.301452395,shift R
2024,21117,Kentucky,"Kenton County, KY",73.45861,2.428096039,shift R
2024,21121,Kentucky,"Knox County, KY",62.13625,4.107853252,shift R
2024,21125,Kentucky,"Laurel County, KY",52.294,3.081056613,shift R
2024,21145,Kentucky,"McCracken County, KY",62.76847,3.246320607,shift R
2024,21151,Kentucky,"Madison County, KY",51.96372,4.055092577,shift R
2024,21157,Kentucky,"Marshall County, KY",60.18544,4.287396639,shift R
2024,21167,Kentucky,"Mercer County, KY",62.36947,3.889120045,shift R
2024,21173,Kentucky,"Montgomery County, KY",61.4534,4.809955759,shift R
2024,21185,Kentucky,"Oldham County, KY",64.96715,1.091747547,shift R
2024,21197,Kentucky,"Powell County, KY",59.70533,5.866274893,shift R
2024,21199,Kentucky,"Pulaski County, KY",72.03117,2.517199544,shift R
2024,21205,Kentucky,"Rowan County, KY",59.7343,6.734361145,shift R
2024,21209,Kentucky,"Scott County, KY",70.03367,2.829490009,shift R
2024,21211,Kentucky,"Shelby County, KY",63.2618,5.022233454,shift R
2024,21215,Kentucky,"Spencer County, KY",56.51152,2.415525271,shift R
2024,21227,Kentucky,"Warren County, KY",69.48966,7.426288157,shift R
2024,21235,Kentucky,"Whitley County, KY",58.52591,4.000733118,shift R
2024,21239,Kentucky,"Woodford County, KY",61.3778,2.209402628,shift R
2024,22009,Louisiana,"Avoyelles Parish, LA",51.43354,2.379464164,shift R
2024,22011,Louisiana,"Beauregard Parish, LA",43.5187,3.809937691,shift R
2024,22019,Louisiana,"Calcasieu Parish, LA",45.22225,4.404363774,shift R
